base_image_name,box_class,directory,split
eb8994747aeb0594,a10,a10,train
a7995827ed91136a,a10,a10,train
f38dc4633b1883c7,a10,a10,train
ef49943669c91636,a10,a10,train
c9c1c936323996f6,a10,a10,train
f6c49b4ce631da09,a10,a10,train
e8cdcf361a38b843,a10,a10,train
e91366278aac9ae9,a10,a10,train
c4c490b1bf8f8b8e,a10,a10,train
bbc8c43739c8873c,a10,a10,train
a6aa793140c6bb5d,a10,a10,train
f4d1da936664c992,a10,a10,train
ae0f8170628f9f72,a10,a10,train
fd0643798d601bcd,a10,a10,train
e559da66cd931268,a10,a10,train
e98f9470428f2d79,a10,a10,train
b3d9cc2678c32738,a10,a10,train
e3cc912d6dc3c23c,a10,a10,train
a6c2593d2fc6e161,a10,a10,train
810dafbf90c2e27a,a10,a10,train
b819c76739988e27,a10,a10,train
b8d8c62639d0ce2f,a10,a10,train
82dc91676ed2b709,a10,a10,train
ec9be46699a452c9,a10,a10,train
86d953a6f909a671,a10,a10,train
a1d2bd6ad4a94a55,a10,a10,train
bbd9c42679c93630,a10,a10,train
f5c98a127ded5212,a10,a10,train
b9ccc63198ee4359,a10,a10,train
8b96e0793f0e49b1,a10,a10,train
cd19323fe1f04b2c,a10,a10,train
96bc99cb93c884e6,a10,a10,train
c044ac35f35ebc36,a10,a10,train
a33198ce6e6fa191,a10,a10,train
860999766e8d927b,a10,a10,train
c718783707e87c27,a10,a10,train
ee89957ec8933588,a10,a10,train
9c8ec36031fd7646,a10,a10,train
d4d4cb99952e2939,a10,a10,train
a39ddc66a592522d,a10,a10,train
b9e8dc83f3c49306,a10,a10,train
cece623919b2c96c,a10,a10,train
a7e6f4430dda03a5,a10,a10,train
ed4c9233668cc973,a10,a10,train
a708dc25b10ede37,a10,a10,train
f85987667898a62d,a10,a10,train
e912dd1ee84507ad,a10,a10,train
f328807b3edee160,a10,a10,train
e6dc91336c8cf252,a10,a10,train
9eb7e1105c4ea3e1,a10,a10,train
981c8c3670e9e797,a10,a10,train
f24695794c19d2f1,a10,a10,train
e0974e205dc3a67e,a10,a10,train
eb1687e1341acee4,a10,a10,train
a21ccde3321cc7c7,a10,a10,train
b758c0a73dc1c63c,a10,a10,train
8b91736624ccc3f3,a10,a10,train
e62c98536f84967a,a10,a10,train
af8dc0e62e1b9345,a10,a10,train
f09e894bb136b40f,a10,a10,train
e60c997b6c84d279,a10,a10,train
c787cb0be70d9618,a10,a10,train
b7f1cc2e58c68728,a10,a10,train
df99c0623e0f87c4,a10,a10,train
d031cf6631386ccf,a10,a10,train
838b9e5cb4b06cd3,a10,a10,train
f984c171b65ba057,a10,a10,train
e74296916ccccb33,a10,a10,train
e62c99c3633c1ecc,a10,a10,train
b399cc2639e0a739,a10,a10,train
e7de92234cccb312,a10,a10,train
e2929d6c7a859639,a10,a10,train
e60c99736e84935b,a10,a10,train
e88e1773089e37c9,a10,a10,train
bbccc432395cc2ab,a10,a10,train
a3ca9a32663de10f,a10,a10,train
e93f96c464634b85,a10,a10,train
9f7120c799332ecc,a10,a10,train
a0584d0e9677fa39,a10,a10,train
ac9693692496db35,a10,a10,train
db1b73e630098793,a10,a10,train
e66c99932a6ce472,a10,a10,train
a6d8193fe4c039b9,a10,a10,train
af0ed0901d6fe391,a10,a10,train
f79c88e2630d96d2,a10,a10,train
b943c63e39d1862b,a10,a10,train
a6c9c1396f9ec413,a10,a10,train
d1726a29d98dd496,a10,a10,train
a689f6196e27d832,a10,a10,train
f2c1cc3273c52e78,a10,a10,train
b6c9c73479499692,a10,a10,train
8d9792e8741719e6,a10,a10,train
b171c84e2e799197,a10,a10,train
adc4923f4dc0f236,a10,a10,train
e19199cf3234cdc6,a10,a10,train
f8ecc78931909e53,a10,a10,train
f32786dc6921b4d2,a10,a10,train
ecd5910268fd7742,a10,a10,train
8ccddb3266cc4963,a10,a10,train
be59c62639d98626,a10,a10,train
ff994388c0719cc7,a10,a10,train
bcca8530eb1ecce1,a10,a10,train
fec881353daed049,a10,a10,train
b7d1cc0ed8c68768,a10,a10,train
e60c99736f849279,a10,a10,train
a1499e3768c8373e,a10,a10,train
d3d9c834b7d3680c,a10,a10,train
e853c72471d81ea7,a10,a10,train
ecdcc36300ee7698,a10,a10,train
e44c99336698c7e6,a10,a10,train
bdeca049c631e555,a10,a10,train
b990d727c818b747,a10,a10,train
e6339912694c9e9b,a10,a10,train
f60d88c2693db6e2,a10,a10,train
e7c6d82166b41b47,a10,a10,train
f1998c662b99f06a,a10,a10,train
e99596c3251a9cc7,a10,a10,train
ed7f8250f4a61c0d,a10,a10,train
95506b2b9a4cb2eb,a10,a10,train
da98a565d5d2ea28,a10,a10,train
e1065879cc96b34f,a10,a10,train
cc4c5b77b3ca0531,a10,a10,train
b1db8e263d53c20d,a10,a10,train
e781983c2e93597a,a10,a10,train
cd99c3363d85e432,a10,a10,train
e6e499732694d269,a10,a10,train
b3b1cc4e28b8b1c7,a10,a10,train
b6e1a25ed50da962,a10,a10,train
c4167a7aadc89276,a10,a10,train
f22ccd233cfcc309,a10,a10,train
fcd4c3a32148fc5c,a10,a10,train
f1598e2667c918f2,a10,a10,train
cdbcd2a3e7065825,a10,a10,train
e68c99536da4b259,a10,a10,train
a3495976cc89b327,a10,a10,train
e98eb435f14aca58,a10,a10,train
e68c99534ca4b35e,a10,a10,train
e26ed5913b6cc492,a10,a10,train
b0d9c62639d9c62e,a10,a10,train
cad995366849bab2,a10,a10,train
e7d898272f489336,a10,a10,train
f3c4c13f3992c668,a10,a10,train
b1daee2591d2e948,a10,a10,train
b331cc4e38b9e307,a10,a10,train
b31dcce0339dc263,a10,a10,train
f086da7d037e05d1,a10,a10,train
ec11817e5ce9961b,a10,a10,train
e29d99627c4b073c,a10,a10,train
a6268676c8c967c7,a10,a10,train
851a93ad939b6d1a,a10,a10,train
ed9692212fca70b5,a10,a10,train
eec8b3254cccd293,a10,a10,train
99c4cb663499cba6,a10,a10,train
bce643d93866c634,a10,a10,train
fb89c5623895c66a,a10,a10,train
b399d0b73885873c,a10,a10,train
fedc8123296cd4d2,a10,a10,train
e6cccb2614d98b9c,a10,a10,train
b70cc17939c68679,a10,a10,train
bb9cc462381cc7c7,a10,a10,train
d9cc663398d8c647,a10,a10,train
ec9d92625da56649,a10,a10,train
e192c9bc4b4631b7,a10,a10,train
e4989b2764d89b27,a10,a10,train
bfd08a2e15b59523,a10,a10,train
e813966c39d3649e,a10,a10,train
a6cc9933e4e4720f,a10,a10,train
e4db896430eecb0d,a10,a10,train
a0cdc620b9df46b9,a10,a10,train
b88ce7170069bf5c,a10,a10,train
cec1f38c89d3cc29,a10,a10,train
b4dd8b722c8de312,a10,a10,train
ed0d93fa72840d69,a10,a10,train
a9dbc4683995c768,a10,a10,train
b6d3892e32d14e2e,a10,a10,train
ecda932568d0a62f,a10,a10,train
85cea2b095476f39,a10,a10,train
ec85d25ab13c4ac7,a10,a10,train
e60c91736f84f26a,a10,a10,train
86057bb94cc4b33b,a10,a10,train
b3b0143e8de2371d,a10,a10,train
ad0492f3668cd979,a10,a10,train
e5f19bcb303089cd,a10,a10,train
83c1f161c3cd3cbc,a10,a10,train
b81bc76461d99c36,a10,a10,train
e2bacd3478a3834d,a10,a10,train
8dd2fa2d84d3322d,a10,a10,train
a9a0c40f9bbd4c6b,a10,a10,train
93d9cc3639c1873c,a10,a10,train
b043c73c73904d6f,a10,a10,train
fc3e87c160b0db0d,a10,a10,train
a69498b2676dd692,a10,a10,train
eecdd1320cecb298,a10,a10,train
ec1e9247f3199c16,a10,a10,train
e68c9953cdb21a1d,a10,a10,train
e60c99736784d279,a10,a10,train
e649c966f38f0478,a10,a10,train
911f4e79318e4e71,a10,a10,train
f0cccf33b0c44b39,a10,a10,train
ed92926d5d90274b,a10,a10,train
ad9cf36108b2374d,a10,a10,train
ea9ad33424cb533c,a10,a10,train
b167ce3831e73234,a10,a10,train
b379cc063cc8879d,a10,a10,train
9692636ed4973c61,a10,a10,train
fadac82595d36390,a10,a10,train
eedce5e500788e13,a10,a10,train
add2122d39927dac,a10,a10,train
d16d36b631d149c6,a10,a10,train
a7ecc891336ccc87,a10,a10,train
bc93c66f39900e66,a10,a10,train
f5c58a5077a5e81a,a10,a10,train
b359cc2678d32738,a10,a10,train
b3d8cc2d18e2a71e,a10,a10,train
bed5c902f94b9270,a10,a10,train
b399cc0758ce876c,a10,a10,train
c4989267799c9b63,a10,a10,train
dcd8332d78a39698,a10,a10,train
b3f9cc2e58c087b8,a10,a10,train
f6d4890b38b4e64e,a10,a10,train
b3d5c43639ccc712,a10,a10,train
f1e18e077061ce9e,a10,a10,train
a3629c3c5ae72e4c,a10,a10,train
e63c98c2679d9263,a10,a10,train
b7e4c039684f97a4,a10,a10,train
e66c993b4cb4234d,a10,a10,train
a6ccd923ccdc3326,a10,a10,train
b2b785586a8fb170,a10,a10,train
ed9e9260c86db616,a10,a10,train
f87050f870f8787c,a10,a10,train
a6a69919796ce4b2,a10,a10,train
b1b59ec606db190d,a10,a10,train
adcc923764c91b66,a10,a10,train
fb9984c67a3981c6,a10,a10,train
8cf1d28f7b572228,a10,a10,train
e6648cb35a8da1f2,a10,a10,train
e48dbb3344853736,a10,a10,train
f39c44663889c7e6,a10,a10,train
f4e9a63927c9740c,a10,a10,train
eac28aad679cc931,a10,a10,train
bd7ff4c000c8c717,a10,a10,train
fbc09c6414f2e91d,a10,a10,train
bfebc05029ab9750,a10,a10,train
b8d98f2762cc0d1b,a10,a10,train
f0f0ce663199c62e,a10,a10,train
989cc743b81ce747,a10,a10,train
a4db6c0699e61b2d,a10,a10,train
e64c99736e84925b,a10,a10,train
b3598c2e31b1e729,a10,a10,train
ecf4d306e9683d42,a10,a10,train
b891ce2e73db0c34,a10,a10,train
96870d78f2879d70,a10,a10,train
b359cc2638d98717,a10,a10,train
b846977b488e7345,a10,a10,train
a6ea73333434785a,a10,a10,train
b18dd0720c6fee92,a10,a10,train
e5b39aa271844fb1,a10,a10,train
fe81813e2ec5f01b,a10,a10,train
9d13626c94d36d39,a10,a10,train
e3895c7663899a56,a10,a10,train
e2b196633c18cbc7,a10,a10,train
adce9270258d5b72,a10,a10,train
b3ddcc2639d1c60c,a10,a10,train
adc882237ddc9633,a10,a10,train
c0a6d3c1f545379c,a10,a10,train
df2003df31d22c57,a10,a10,train
b2c94cb6b8498f3c,a10,a10,train
e62cccc3c33172cd,a10,a10,train
f279c4e63991c60e,a10,a10,train
841b7b6942966eb5,a10,a10,train
e43a49ec32db0d72,a10,a10,train
eca9d3563240ed0f,a10,a10,train
a4141b6b6494db7b,a10,a10,train
b3d9cc3632c9c334,a10,a10,train
be8cc0623d9ed2e1,a10,a10,train
d1066e359dc76638,a10,a10,train
eb56d6610c9e9338,a10,a10,train
e68c91336ccdb21b,a10,a10,train
f7c8c8b627c89236,a10,a10,train
e3e698992666e135,a10,a10,train
b7d9c82639c18735,a10,a10,train
b899c72671d88e36,a10,a10,train
f1308e4fa6b95916,a10,a10,train
a4de93611ce2398f,a10,a10,train
a1be5e416b3fc4a0,a10,a10,train
a9f3d60828f1d58e,a10,a10,train
995b63a5324ee5c4,a10,a10,train
b0f06e2f91914aee,a10,a10,train
bcc343b869c714b9,a10,a10,train
f419ce1174be0d53,a10,a10,train
c22fe1dc2ed20c79,a10,a10,train
e2f38859e2a17e83,a10,a10,train
b371cc366199926e,a10,a10,train
fcdcc7676b189024,a10,a10,train
f98591ada4b98693,a10,a10,train
848cbf7f3d8c0313,a10,a10,train
e5a88a4f5bb4051f,a10,a10,train
a299c5f61c996754,a10,a10,train
ed8e92712d8d4b32,a10,a10,train
ae2bc1c6363859cb,a10,a10,train
ac90d3232f6c9e99,a10,a10,train
a309dd2638f3871d,a10,a10,train
9d0c627b9992da4d,a10,a10,train
bc1c9373699d9262,a10,a10,train
e68c99736ca4b21b,a10,a10,train
ee9891376dcc9231,a10,a10,train
9ad343379c8a32d5,a10,a10,train
f9a2067de1261dc9,a10,a10,train
83f0fc0afc58a335,a10,a10,train
bb39c4c63a39c1c6,a10,a10,train
b9acc247d79b0c25,a10,a10,train
f5e68a5a75a1481e,a10,a10,train
f7bb191c1e869509,a10,a10,train
89569269f696296e,a10,a10,train
8c8e7678c9c38c7c,a10,a10,train
e367cc9833e64469,a10,a10,train
e6cc9963269cd163,a10,a10,train
a3c9dca63868879d,a10,a10,train
e7c498736fa49258,a10,a10,train
edca9233248d4bf2,a10,a10,train
b8c7c718b8c7b11c,a10,a10,train
f9878670d98f60f0,a10,a10,train
a3f7ccc46838b307,a10,a10,train
c0bf0f79bf20d812,a10,a10,train
9c99636cb7964a4c,a10,a10,train
97ccc1337cc63638,a10,a10,train
9898ef668795b072,a10,a10,train
e6cc99732c84f259,a10,a10,train
edec82723e854978,a10,a10,train
8d1a93ad929b6d1a,a10,a10,train
e699983e48e69798,a10,a10,train
f91e96c565e1491a,a10,a10,train
be81fb24de42e131,a10,a10,train
b04cc63698d9e367,a10,a10,train
8ce69b1bc2e5251b,a10,a10,train
ef8392e4643a8b87,a10,a10,train
d8a721dec09d3374,a10,a10,train
a699c1763c93c65c,a10,a10,train
d8e42633e93aa6e2,a10,a10,train
be98c1a41bd9a699,a10,a10,train
bb9787683091ccb6,a10,a10,train
b9c3c23467c998b6,a10,a10,train
99ad865637cb6116,a10,a10,train
a19ade25719a8a6d,a10,a10,train
a9cf967409a3669c,a10,a10,train
8218f977088af77c,a10,a10,train
e68d196accb31a6c,a10,a10,train
ed9d82421936e6cb,a10,a10,train
988c6763361b4be5,a10,a10,train
a3439c4c69add2e3,a10,a10,train
f3ccc8735c8da360,a10,a10,train
f8988765699b9625,a10,a10,train
fbb086871cb96c2c,a10,a10,train
e6dc9133274cd893,a10,a10,train
cf199336620f90f5,a10,a10,train
b3d88c667b9886c6,a10,a10,train
a9d6d6b13aec9013,a10,a10,train
c49dbb2a4d14f24b,a10,a10,train
fad88a2775e8251c,a10,a10,train
ae8891b76cccd233,a10,a10,train
879dc0701d87ee78,a10,a10,train
bdc4993366c6d232,a10,a10,train
f9a9865616b96907,a10,a10,train
ad43923a6685e9e3,a10,a10,train
e68c9b332cc4933b,a10,a10,train
925d89e37619c366,a10,a10,train
936c38b66ddb4264,a10,a10,train
c9c984367ec8c937,a10,a10,train
ac93cbac9603783e,a10,a10,train
ea9e9541e33e1c94,a10,a10,train
8d1933e6cc993366,a10,a10,train
c76352303d9d9a96,a10,a10,train
a9c997772808b747,a10,a10,train
91ca86e1a4dc9b73,a10,a10,train
b180c63f7dc8b361,a10,a10,train
856d5a923d6dc893,a10,a10,train
93c9c4763989c774,a10,a10,train
8ed993332d98d2a9,a10,a10,train
a0d8d963a0dccf63,a10,a10,train
8d19f2678ed8312b,a10,a10,train
9cde63119c7e8c61,a10,a10,train
c7d5f0a92b301c4f,a10,a10,train
87119f641378fe0b,a10,a10,train
a7999c66634b9ab0,a10,a10,train
e26a81913f6cc4f3,a10,a10,train
d6aea53148c6371d,a10,a10,train
f8f98e16c5496938,a10,a10,train
c8cf273998c4f067,a10,a10,train
f687583d93c9154c,a10,a10,train
e6cb993461cb9e90,a10,a10,train
edced23334850b72,a10,a10,train
f5e4345a4c464b6d,a10,a10,train
f8d483543c07f563,a10,a10,train
e69999666cb3924c,a10,a10,train
e959d32ea843963c,a10,a10,train
bd9ac225bad8c546,a10,a10,train
ee1e9593626c9c92,a10,a10,train
f9b8d622a36fc141,a10,a10,train
e79998446dabb252,a10,a10,train
e79c98732794d249,a10,a10,train
d10cd672498cb776,a10,a10,train
a5d9d067ad195266,a10,a10,train
c80e721be6cb3879,a10,a10,train
f94ec75c3e41c330,a10,a10,train
e6189126495b9efc,a10,a10,train
8f69d0963779c886,a10,a10,train
a21bdd6432f8cb07,a10,a10,train
c4977813f8873c6c,a10,a10,train
ee94916b6e94c349,a10,a10,train
f99996a56b1a9035,a10,a10,train
a699e526998f46e4,a10,a10,train
98b48fe775398486,a10,a10,train
afd3dc0462edd106,a10,a10,train
b379cc0e1ce0e31b,a10,a10,train
b599aa6c7433a48e,a10,a10,train
f8d887a76a1894a7,a10,a10,train
8e191327ecd8f2a6,a10,a10,train
c7309a67c591336e,a10,a10,train
8d99c324369be971,a10,a10,train
b113ce4eb11bec46,a10,a10,train
eb9b94642a39c1ce,a10,a10,train
be9e0d3a19c92978,a10,a10,train
ebce4e6966467450,a10,a10,train
f9428670e88f73d4,a10,a10,train
b191ce6e719d8662,a10,a10,train
ac9a5674a4cab627,a10,a10,train
edc4937b2484d971,a10,a10,train
e08d8772b257eb0c,a10,a10,train
a9cad6352dd84a66,a10,a10,train
8493be3e1970f28d,a10,a10,train
d5a0573c98268fe3,a10,a10,train
e9f48a0ef4e9a41a,a10,a10,train
e5cc9933668cf063,a10,a10,train
cb0bb5f46c08b387,a10,a10,train
e896ee5313bc5207,a10,a10,train
f6dc91236c9c92e2,a10,a10,train
e2608c369ad9cf66,a10,a10,train
e5c892356dc2366d,a10,a10,train
f5280f70fd8f22d0,a10,a10,train
fd9e07e0309d6b06,a10,a10,train
b31fc1e03c98cb66,a10,a10,train
a03b9d4cf08b0ef5,a10,a10,train
ee8a33354cc0333f,a10,a10,train
d53eca484d715762,a10,a10,train
c2c1c9cee6cbc926,a10,a10,train
e60c99736c84d27b,a10,a10,train
b6d08d3cd8879c39,a10,a10,train
838df45a8619d6b9,a10,a10,train
a99e90e36d9c92e2,a10,a10,train
ee94e297441cd939,a10,a10,train
e7139d6d72128569,a10,a10,train
b3c9a47a6b81467c,a10,a10,train
e7dc90236cde9298,a10,a10,train
ebc990f636c8832b,a10,a10,train
91cae634916b6b5c,a10,a10,train
e44c9b4fed13924c,a10,a10,train
bfcbc0663f1b8340,a10,a10,train
bcbaa8b999db401c,a10,a10,train
ee9c91636c8cd263,a10,a10,train
fc5888a77758982d,a10,a10,train
bc99c3663199cc36,a10,a10,train
90b036574f4e4dcb,a10,a10,train
e9c59a3386a4731d,a10,a10,train
ebc9943661cb1e64,a10,a10,train
ed92d2613ccb3334,a10,a10,train
db64ea632619969c,a10,a10,train
91db4e5431fb6e04,a10,a10,train
b5cbaa144deb348c,a10,a10,train
98c5c7325c9f6351,a10,a10,train
adce92302dcdc87a,a10,a10,train
eb6b5bc2c8993036,a10,a10,train
ebc995767221ac2c,a10,a10,train
e64c99336ea4b25a,a10,a10,train
b0d8ce7f55c06239,a10,a10,train
c9d33c31c78c7964,a10,a10,train
f88dc6c723328dc6,a10,a10,train
e68c99799d92c561,a10,a10,train
f94a86373594634b,a10,a10,train
d3d35c4caaa3258d,a10,a10,train
85bbfa44053b6ec4,a10,a10,train
c7b8930ee3ae5813,a10,a10,train
e68c99512da6f23c,a10,a10,train
bb8cc47738884797,a10,a10,train
bc9bc26419266dd9,a10,a10,train
e5c2923fc3a41e4b,a10,a10,train
b888c775188ae75d,a10,a10,train
b1fb86645d9b6248,a10,a10,train
8cce1d71e3dc3c24,a10,a10,train
e4d8c326fcc323e4,a10,a10,train
b2d9853c33c98e3c,a10,a10,train
a3aec4312ed4c35b,a10,a10,train
91d8d10ee6479c73,a10,a10,train
fbc980167d9d8986,a10,a10,train
b393cd4c1697c50d,a10,a10,train
fdc2923d6ec23036,a10,a10,train
e69d98266dd8921b,a10,a10,train
cd4db2306bcb9c1c,a10,a10,train
911dcb62349df362,a10,a10,train
dc1c76fef9608103,a10,a10,train
bb379d43619cc445,a10,a10,train
d15ee619936e641a,a10,a10,train
e992966c6ea95386,a10,a10,train
f14c6ab1d4c663b8,a10,a10,train
a3c0cb1fb0eec94c,a10,a10,train
b298c4663bba8dc5,a10,a10,train
8fcefe3870c460e1,a10,a10,train
ae78c9873678c887,a10,a10,train
a19af87dc442633d,a10,a10,train
a7cdd4762b81c64a,a10,a10,train
9599c2ee6e743119,a10,a10,train
9f9fc260199be644,a10,a10,train
e2f6994934e2591d,a10,a10,train
d84cc56336196de6,a10,a10,train
cd093276ccc1b73c,a10,a10,train
f847d73826c518b3,a10,a10,train
99591965e6da5991,a10,a10,train
dfc8a2374cd3803d,a10,a10,train
dbc3e17506b69819,a10,a10,train
e68c99736ca4b31a,a10,a10,train
b3d9c82e1dc6e06c,a10,a10,train
f34c84b36b4eda90,a10,a10,train
bb99c8e04f0f8372,a10,a10,train
eaccc5230c4cd757,a10,a10,train
bae9925484e26f53,a10,a10,train
d7d098276d71d2c4,a10,a10,train
a6ccd9133cc8a33e,a10,a10,train
a7c85867ac90736d,a10,a10,train
b983c66c118367fc,a10,a10,train
b7e28c7c43a7f00c,a10,a10,train
a986d63d2bc27a31,a10,a10,train
d44aab39d0c66e39,a10,a10,train
b3e6c50d58c38d39,a10,a10,train
c39579c54e70539a,a10,a10,train
9fecb093c901b60f,a10,a10,train
a223cc3c0bebb7a4,a10,a10,train
f81e86616b9a9c27,a10,a10,train
e983927c3e836978,a10,a10,train
e9a9dc06a632bb49,a10,a10,train
bc58c1b3334cac37,a10,a10,train
ec68c9ce30188fed,a10,a10,train
a699cd663359a4d2,a10,a10,train
af8fc0743d8cc651,a10,a10,train
cc3c97cc6333394c,a10,a10,train
80556b1b5b6e746c,a10,a10,train
b3c8cc3739c8c63c,a10,a10,train
d0383f0f878332fc,a10,a10,train
f3ca0c7492c3e95a,a10,a10,train
ecc693391ee6e04c,a10,a10,train
83f984663c83df83,a10,a10,train
e66c91c36e3c94c3,a10,a10,train
f857c73099c3621d,a10,a10,train
f3d5442e1dc77038,a10,a10,train
9078eaab93c70e39,a10,a10,train
fd64d33b644c1a32,a10,a10,train
bec101769fcd701a,a10,a10,train
bece81117eee9019,a10,a10,train
efc0d33acc0b52c5,a10,a10,train
acce93137d6c9093,a10,a10,train
b9cfc2302c8f6372,a10,a10,train
bb99c07e3d816239,a10,a10,train
b3c7cc3833469993,a10,a10,train
bc4bc31731b49c4b,a10,a10,train
b1ccee30d8a3479c,a10,a10,train
f399ce66a191522d,a10,a10,train
b391c4663d58e3d1,a10,a10,train
bdcec3302e8fc262,a10,a10,train
919aee65559b6b20,a10,a10,train
ec94d3316c8e7613,a10,a10,train
e9cc963369ca92b4,a10,a10,train
e3c8dcb1236cecd0,a10,a10,train
ea9895623a9de562,a10,a10,train
f9e49a42b4e81d72,a10,a10,train
fed891636cd89207,a10,a10,train
e6cc995a4dc19a39,a10,a10,train
f0fc8f62130978f2,a10,a10,train
be5881a77d4dc292,a10,a10,train
dae8a505c7fa2a34,a10,a10,train
bbc0853e60c9ce76,a10,a10,train
b34ccd233cd84f0d,a10,a10,train
b39cc873f1c60e19,a10,a10,train
ea84913d6cc31b3d,a10,a10,train
da5e91e13a0e92f1,a10,a10,train
f3d9880697ea6c19,a10,a10,train
f9cb92326ccc9934,a10,a10,train
a191dbc334b8cdc3,a10,a10,train
e61b9964369bc986,a10,a10,train
eb8c90636e1c96e5,a10,a10,train
87e0fa7ccc4a6227,a10,a10,train
e71d98626795926c,a10,a10,train
d68c887b5d84e66a,a10,a10,train
bebc80633a9e07e1,a10,a10,train
b3d8cd2672c30778,a10,a10,train
d82c97673518cce6,a10,a10,train
8c09e5539a9c6b6d,a10,a10,train
b98ee7f59046b062,a10,a10,train
edc4927b14a0cb1f,a10,a10,train
bc3f8fc2c0713135,a10,a10,train
bdf48f12a26049bd,a10,a10,train
e4d7b130a66c934e,a10,a10,train
f6648992690df6d2,a10,a10,train
ff8888b2676d9892,a10,a10,train
e9968648b975c64e,a10,a10,train
ed079372768c1ec1,a10,a10,train
a99cd46b2b94c46e,a10,a10,train
e4f0587aa6d4d923,a10,a10,train
e75c9063699ed701,a10,a10,train
e4cbc33e9f8062b1,a10,a10,train
a24c991b6ee4b672,a10,a10,train
b399cc6639d98626,a10,a10,train
e3119e6e63d1982e,a10,a10,train
f18d8e4731619877,a10,a10,train
a8cbd6942c4bcbb4,a10,a10,train
e7c4c3b3b269941a,a10,a10,train
e68c99736ca49359,a10,a10,train
e6ec91f34c84f246,a10,a10,train
a04f99b2cd1df30c,a10,a10,train
e7d09866279c5336,a10,a10,train
a6c6987b0cc3f03d,a10,a10,train
e30c1863e498f377,a10,a10,train
92fc81e37a9cd0c3,a10,a10,train
fab48a6120d8dd3b,a10,a10,train
cabd8fe431d89c0a,a10,a10,train
8cc93d3c31c7c70b,a10,a10,train
a684c369ccf6f270,a10,a10,train
a94d96322d4dd17a,a10,a10,train
964e6fb763333018,a10,a10,train
9c8d4e28e59a39e6,a10,a10,train
f998c7e3343858c6,a10,a10,train
f28bdd050e5aea29,a10,a10,train
bb19c5667a1989c6,a10,a10,train
c0787e3f8742683d,a10,a10,train
f389cc762999d24c,a10,a10,train
e51b994c661b996c,a10,a10,train
ed8bd0342dc97236,a10,a10,train
f8c76e11d314a4e9,a10,a10,train
fa1cc4e3099dc366,a10,a10,train
b3b2cecc193962c6,a10,a10,train
ad39d39e26656518,a10,a10,train
d0174f636b9c3433,a10,a10,train
a72798d8632d86f2,a10,a10,train
f3cc86333cd68329,a10,a10,train
eca4ca4799393cc6,a10,a10,train
f1c69a31646ccb78,a10,a10,train
ac13876c19c7e639,a10,a10,train
f527c458b87aa646,a10,a10,train
b8ca9e43e4b5612d,a10,a10,train
95f465a97cbe1805,a10,a10,train
b9f8e68693924467,a10,a10,train
9ec03f52a55b5788,a10,a10,train
f581ba2a9bc45566,a10,a10,train
d9ec3399c8b26613,a10,a10,train
f3b3a23b0dc07236,a10,a10,train
9c8be275198a66e5,a10,a10,train
a4a59b9a656d4696,a10,a10,train
c33c47f837623e22,a10,a10,train
cdd892272dc8a697,a10,a10,train
b751d81e284b97b4,a10,a10,train
a613991ba50bbb1e,a10,a10,train
d1993ab691993936,a10,a10,train
e90a82b19988f6df,a10,a10,train
99b1d8468e9e33d8,a10,a10,train
e4c01b2fc4d07a3f,a10,a10,train
8ef69191e1a60edc,a10,a10,train
bbc8c43739c2c639,a10,a10,train
bc91876e619b1e64,a10,a10,train
942bea059b32cdb3,a10,a10,train
f6ccc93334c9433c,a10,a10,train
e7139a466c3489cf,a10,a10,train
f4f5d9ae46857048,a10,a10,train
8d4396346b4f1eb1,a10,a10,train
b19cca23359cf263,a10,a10,train
b3484c2739d8e66e,a10,a10,train
e0a9954aa875df1a,a10,a10,train
f62c84e3691d96c3,a10,a10,train
b3d9cc26f1872c58,a10,a10,train
e699c5263bc60f51,a10,a10,train
eccfc3213d92c06d,a10,a10,train
e38998666f99d24c,a10,a10,train
f10e31ca37c817f8,a10,a10,train
e733194ca6837978,a10,a10,train
ae09d1366c49d3d6,a10,a10,train
e70698596b2e96d2,a10,a10,train
b6cc80336fccd29c,a10,a10,train
868dd1376ec89317,a10,a10,train
afafd1c15094b52a,a10,a10,train
ba9f81b22f8dc660,a10,a10,train
ee17a540183dcf3a,a10,a10,train
beb88e85a3d35984,a10,a10,train
e68cd963349ccb43,a10,a10,train
e43bdb6c2ed2209c,a10,a10,train
b56f0a74159f6245,a10,a10,train
f9c6826d7893d560,a10,a10,train
d7d580e2f3090ce7,a10,a10,train
fc4698396e1ce12e,a10,a10,train
ebe370939e86c0a5,a10,a10,train
af19c1b63c49c3a6,a10,a10,train
cbcab6359d06434b,a10,a10,train
a9649e5a3134cdcd,a10,a10,train
a3dd4e6ea9d0132c,a10,a10,train
f81b8764789aa46d,a10,a10,train
e21d8de369189766,a10,a10,train
a8d0bfe9c81263ec,a10,a10,train
d0d0d3eb6998ce61,a10,a10,train
e9a5ce56963921ca,a10,a10,train
b99a8671688ce557,a10,a10,train
b8cb8734d9c36698,a10,a10,train
e789986267989a6d,a10,a10,train
a387d8792796c269,a10,a10,train
ae95c36a3c9bc285,a10,a10,train
856dce1b3286dc33,a10,a10,train
e26ddc1a25d6b80b,a10,a10,train
e6c4993b0ca2f279,a10,a10,train
e6e0899b2764cccb,a10,a10,train
e60c99336eecb21a,a10,a10,train
